"Theme","Topic","Views","Author","Posted","Link","Replies"
"Announcements & Nutritionists needed","Expressions of interest to accelerate wasting treatment reform.",74,"Eilise Brennan",2023-09-07,"https://www.en-net.org/question/4932.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON CMAM COSTING EXERCISE SUPPORT TO NE NIGERIA",235,"Jalaa Abdalrahman",2023-08-17,"https://www.en-net.org/question/4926.aspx",NA
"Announcements & Nutritionists needed","CONSULTANT IN MODERATE ACUTE MALNUTRITION - SERVICE CONTRACT",343,"Jalaa Abdalrahman",2023-08-17,"https://www.en-net.org/question/4925.aspx",NA
"Announcements & Nutritionists needed","Job Opportunity - Humanitarian Manager, Knowledge Management and Communications, MIYCN-E",352,"Virginie Jouanicot",2023-08-08,"https://www.en-net.org/question/4920.aspx",NA
"Announcements & Nutritionists needed","RFP Small grants program for Micronutrient Data and Interventions",244,"Megan Bourassa",2023-08-04,"https://www.en-net.org/question/4916.aspx",NA
"Announcements & Nutritionists needed","Programme Specialist - Gender and Nutrition",527,"Stephanie Wrottesley",2023-07-19,"https://www.en-net.org/question/4906.aspx",NA
"Announcements & Nutritionists needed","International Consultant: West Africa regional landscape analysis of nutritional & health management of infants at risk of poor growth and development",469,"Stephanie Wrottesley",2023-07-18,"https://www.en-net.org/question/4902.aspx",NA
"Announcements & Nutritionists needed","WEBINAR: management section of WHO guideline on the prevention and management of wasting and nutritional oedema (acute malnutrition)",264,"Stephanie Wrottesley",2023-07-18,"https://www.en-net.org/question/4901.aspx",NA
"Announcements & Nutritionists needed","Research paper on: Addressing overweight and obesity in LMICs in the realm of rural development and food systems",482,"International Fund for Agricultural Development (IFAD)",2023-07-07,"https://www.en-net.org/question/4900.aspx",NA
"Announcements & Nutritionists needed","ACF is recruiting a Research and Learning Coordinator position",471,"Heather Stobaugh",2023-06-27,"https://www.en-net.org/question/4897.aspx",NA
"Announcements & Nutritionists needed","Opportunity: Senior Humanitarian Adviser, IYCF-E",529,"Sarah O'Flynn",2023-06-13,"https://www.en-net.org/question/4888.aspx",NA
"Announcements & Nutritionists needed","Needed: Arabic-, French-, and Spanish-speaking consultants to review ECD materials",348,"Katie Beck",2023-06-12,"https://www.en-net.org/question/4885.aspx",NA
"Announcements & Nutritionists needed","IFE Core Group Coordinator - deadline extension",337,"Stephanie Wrottesley",2023-06-09,"https://www.en-net.org/question/4881.aspx",NA
"Announcements & Nutritionists needed","Call for Good Practices in Food Security and Nutrition in the African region",512,"Stephanie Wrottesley",2023-06-08,"https://www.en-net.org/question/4880.aspx",NA
"Announcements & Nutritionists needed","MSF is looking for a NUTRITION ADVISOR (BASED IN NAIROBI)",468,"Montse Escruela i Cabrera",2023-06-07,"https://www.en-net.org/question/4879.aspx",NA
"Announcements & Nutritionists needed","Nutrition Expert, Juba/ South Sudan, with Welthungerhilfe (WHH)",573,"Gudrun Stallkamp",2023-05-19,"https://www.en-net.org/question/4871.aspx",NA
"Announcements & Nutritionists needed","UNICEF P3 TA Nutrition Specialist - Ukraine",526,"Jodine Chase",2023-05-18,"https://www.en-net.org/question/4870.aspx",NA
"Announcements & Nutritionists needed","IFE Core Group Coordinator",506,"Laura Delfino",2023-05-12,"https://www.en-net.org/question/4867.aspx",NA
"Announcements & Nutritionists needed","Nutrition Technical Advisor vacancy",634,"Anonymous 43702",2023-05-12,"https://www.en-net.org/question/4866.aspx",NA
"Announcements & Nutritionists needed","Programme manager",583,"Sophie Goudet",2023-05-10,"https://www.en-net.org/question/4863.aspx",NA
"Announcements & Nutritionists needed","Senior researcher",500,"Sophie Goudet",2023-05-10,"https://www.en-net.org/question/4862.aspx",NA
"Announcements & Nutritionists needed","Nutrition Consultant (Nigerian)",494,"Hanifa Namusoke",2023-05-02,"https://www.en-net.org/question/4859.aspx",NA
"Announcements & Nutritionists needed","!URGENT! Seeking Delivery Advisor / Consultant (Yemen) - Scaling Treatment of Acute Malnutrition",588,"Amy Passaro",2023-04-12,"https://www.en-net.org/question/4850.aspx",NA
"Announcements & Nutritionists needed","!URGENT! Seeking Delivery Advisor / Consultant (Sudan) - Scaling Treatment of Acute Malnutrition",434,"Amy Passaro",2023-04-12,"https://www.en-net.org/question/4849.aspx",NA
"Announcements & Nutritionists needed","!URGENT! Seeking Delivery Advisor / Consultant (Nigeria) - Scaling Treatment of Acute Malnutrition",573,"Amy Passaro",2023-04-12,"https://www.en-net.org/question/4848.aspx",NA
