"Theme","Topic","Author","Posted","Link","Views_20210301_002615","Replies_20210301_002615","Views_20210301_014616","Replies_20210301_014616","Views_20210301_022703","Replies_20210301_022703","Views_20210301_031529","Replies_20210301_031529","Views_20210301_041619","Replies_20210301_041619","Views_20210301_051347","Replies_20210301_051347","Views_20210301_061509","Replies_20210301_061509","Views_20210301_071319","Replies_20210301_071319","Views_20210301_081607","Replies_20210301_081607","Views_20210301_091450","Replies_20210301_091450","Views_20210301_104851","Replies_20210301_104851","Views_20210301_112224","Replies_20210301_112224","Views_20210301_121620","Replies_20210301_121620","Views_20210301_131726","Replies_20210301_131726","Views_20210301_141424","Replies_20210301_141424","Views_20210301_151445","Replies_20210301_151445","Views_20210301_162208","Replies_20210301_162208","Views_20210301_173649","Replies_20210301_173649","Views_20210301_181714","Replies_20210301_181714","Views_20210301_191820","Replies_20210301_191820","Views_20210301_201411","Replies_20210301_201411","Views_20210301_211351","Replies_20210301_211351","Views_20210301_221702","Replies_20210301_221702","Views_20210301_231408","Replies_20210301_231408","Views_20210302_002252","Replies_20210302_002252","Views_20210302_021500","Replies_20210302_021500","Views_20210302_041452","Replies_20210302_041452","Views_20210302_051232","Replies_20210302_051232","Views_20210302_061403","Replies_20210302_061403","Views_20210302_071336","Replies_20210302_071336","Views_20210302_081612","Replies_20210302_081612","Views_20210302_091456","Replies_20210302_091456","Views_20210302_101345","Replies_20210302_101345","Views_20210302_111247","Replies_20210302_111247","Views_20210302_121457","Replies_20210302_121457","Views_20210302_131303","Replies_20210302_131303","Views_20210302_141353","Replies_20210302_141353","Views_20210302_151233","Replies_20210302_151233","Views_20210302_162039","Replies_20210302_162039","Views_20210302_172333","Replies_20210302_172333","Views_20210302_181910","Replies_20210302_181910","Views_20210302_191258","Replies_20210302_191258","Views_20210302_201517","Replies_20210302_201517","Views_20210302_211525","Replies_20210302_211525","Views_20210302_221419","Replies_20210302_221419","Views_20210302_231428","Replies_20210302_231428","Views_20210303_002422","Replies_20210303_002422","Views_20210303_014416","Replies_20210303_014416","Views_20210303_022525","Replies_20210303_022525","Views_20210303_031413","Replies_20210303_031413","Views_20210303_041408","Replies_20210303_041408","Views_20210303_051432","Replies_20210303_051432","Views_20210303_061628","Replies_20210303_061628","Views_20210303_071426","Replies_20210303_071426","Views_20210303_081624","Replies_20210303_081624","Views_20210303_091348","Replies_20210303_091348","Views_20210303_101551","Replies_20210303_101551","Views_20210303_111356","Replies_20210303_111356","Views_20210303_121550","Replies_20210303_121550","Views_20210303_131548","Replies_20210303_131548","Views_20210303_141422","Replies_20210303_141422","Views_20210303_151810","Replies_20210303_151810","Views_20210303_162424","Replies_20210303_162424","Views_20210303_173739","Replies_20210303_173739","Views_20210303_182048","Replies_20210303_182048","Views_20210303_191715","Replies_20210303_191715","Views_20210303_201414","Replies_20210303_201414","Views_20210303_211352","Replies_20210303_211352","Views_20210303_221544","Replies_20210303_221544","Views_20210303_231441","Replies_20210303_231441","Views_20210304_002506","Replies_20210304_002506","Views_20210304_022639","Replies_20210304_022639","Views_20210304_041600","Replies_20210304_041600","Views_20210304_051433","Replies_20210304_051433","Views_20210304_061415","Replies_20210304_061415","Views_20210304_071323","Replies_20210304_071323","Views_20210304_081605","Replies_20210304_081605","Views_20210304_091555","Replies_20210304_091555","Views_20210304_101355","Replies_20210304_101355","Views_20210304_111446","Replies_20210304_111446","Views_20210304_122338","Replies_20210304_122338","Views_20210304_131710","Replies_20210304_131710","Views_20210304_141440","Replies_20210304_141440","Views_20210304_151410","Replies_20210304_151410","Views_20210304_161906","Replies_20210304_161906","Views_20210304_173116","Replies_20210304_173116","Views_20210304_181502","Replies_20210304_181502","Views_20210304_191241","Replies_20210304_191241","Views_20210304_201518","Replies_20210304_201518","Views_20210304_211348","Replies_20210304_211348","Views_20210304_221440","Replies_20210304_221440","Views_20210304_231508","Replies_20210304_231508","Views_20210305_002413","Replies_20210305_002413","Views_20210305_014442","Replies_20210305_014442","Views_20210305_022600","Replies_20210305_022600","Views_20210305_041607","Replies_20210305_041607","Views_20210305_051339","Replies_20210305_051339","Views_20210305_061453","Replies_20210305_061453","Views_20210305_071231","Replies_20210305_071231","Views_20210305_081446","Replies_20210305_081446","Views_20210305_091257","Replies_20210305_091257","Views_20210305_101400","Replies_20210305_101400","Views_20210305_111339","Replies_20210305_111339","Views_20210305_121715","Replies_20210305_121715","Views_20210305_131736","Replies_20210305_131736","Views_20210305_141403","Replies_20210305_141403","Views_20210305_151246","Replies_20210305_151246","Views_20210305_161750","Replies_20210305_161750","Views_20210305_173125","Replies_20210305_173125","Views_20210305_181552","Replies_20210305_181552","Views_20210305_191059","Replies_20210305_191059","Views_20210305_201304","Replies_20210305_201304","Views_20210305_211401","Replies_20210305_211401","Views_20210305_221355","Replies_20210305_221355","Views_20210305_231313","Replies_20210305_231313","Views_20210306_002334","Replies_20210306_002334","Views_20210306_022623","Replies_20210306_022623","Views_20210306_031510","Replies_20210306_031510","Views_20210306_041540","Replies_20210306_041540","Views_20210306_051414","Replies_20210306_051414","Views_20210306_061400","Replies_20210306_061400","Views_20210306_071320","Replies_20210306_071320","Views_20210306_081505","Replies_20210306_081505","Views_20210306_091443","Replies_20210306_091443","Views_20210306_101503","Replies_20210306_101503","Views_20210306_111306","Replies_20210306_111306","Views_20210306_121712","Replies_20210306_121712","Views_20210306_131645","Replies_20210306_131645","Views_20210306_141256","Replies_20210306_141256","Views_20210306_151316","Replies_20210306_151316","Views_20210306_161850","Replies_20210306_161850","Views_20210306_173053","Replies_20210306_173053","Views_20210306_181444","Replies_20210306_181444","Views_20210306_191248","Replies_20210306_191248","Views_20210306_201517","Replies_20210306_201517","Views_20210306_211303","Replies_20210306_211303","Views_20210306_221448","Replies_20210306_221448","Views_20210306_231428","Replies_20210306_231428","Views_20210307_002613","Replies_20210307_002613","Views_20210307_014536","Replies_20210307_014536","Views_20210307_022956","Replies_20210307_022956","Views_20210307_041605","Replies_20210307_041605","Views_20210307_051319","Replies_20210307_051319","Views_20210307_061436","Replies_20210307_061436","Views_20210307_071244","Replies_20210307_071244","Views_20210307_081457","Replies_20210307_081457","Views_20210307_091556","Replies_20210307_091556","Views_20210307_101519","Replies_20210307_101519","Views_20210307_111438","Replies_20210307_111438","Views_20210307_121553","Replies_20210307_121553","Views_20210307_131557","Replies_20210307_131557","Views_20210307_141406","Replies_20210307_141406","Views_20210307_151253","Replies_20210307_151253","Views_20210307_161820","Replies_20210307_161820","Views_20210307_173135","Replies_20210307_173135","Views_20210307_181410","Replies_20210307_181410","Views_20210307_191135","Replies_20210307_191135","Views_20210307_201341","Replies_20210307_201341","Views_20210307_211212","Replies_20210307_211212","Views_20210307_221422","Replies_20210307_221422","Views_20210307_231551","Replies_20210307_231551"
"Adolescent nutrition","adolescent malnutrition","Anonymous 23844","2018-06-21","https://www.en-net.org/question/3362.aspx",2185,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2186,1,2187,1,2188,1,2189,1,2189,1,2189,1,2189,1,2189,1,2189,1,2189,1,2189,1,2190,1,2190,1,2190,1,2190,1,2190,1,2191,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2192,1,2193,1,2193,1,2193,1,2193,1,2193,1,2193,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2194,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2195,1,2196,1,2196,1,2196,1,2196,1,2196,1,2196,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2197,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2198,1,2199,1,2199,1,2199,1,2199,1,2199,1,2199,1,2199,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1,2200,1
"Adolescent nutrition","adolescent malnutrition","Anonymous 23844","2018-06-21","https://www.en-net.org/question/3363.aspx",2363,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2364,1,2365,1,2365,1,2365,1,2365,1,2365,1,2365,1,2365,1,2365,1,2365,1,2366,1,2366,1,2366,1,2366,1,2366,1,2367,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2368,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2369,1,2370,1,2370,1,2370,1,2370,1,2370,1,2370,1,2371,1,2371,1,2371,1,2371,1,2371,1,2371,1,2372,1,2372,1,2373,1,2373,1,2373,1,2373,1,2373,1,2373,1,2373,1,2373,1,2374,1,2374,1,2375,1,2375,1,2375,1,2375,1,2375,1,2375,1,2375,1,2375,1,2375,1,2375,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2376,1,2377,1,2377,1,2377,1,2377,1,2377,1,2377,1,2377,1,2377,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2378,1,2379,1,2379,1,2379,1,2379,1,2379,1,2379,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1,2380,1
"Adolescent nutrition","adolescent school age nutrition education","Anonymous 23844","2018-07-04","https://www.en-net.org/question/3373.aspx",1989,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1990,1,1991,1,1991,1,1991,1,1991,1,1991,1,1991,1,1992,1,1992,1,1992,1,1992,1,1992,1,1994,1,1994,1,1994,1,1994,1,1994,1,1995,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1996,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1997,1,1998,1,1998,1,1999,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2000,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2001,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2002,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2003,1,2004,1,2004,1,2004,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1,2005,1
"Adolescent nutrition","Adolescent school age nutrition education","Tamsin Walters","2018-08-01","https://www.en-net.org/question/3403.aspx",2038,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2039,3,2040,3,2040,3,2040,3,2040,3,2040,3,2042,3,2043,3,2043,3,2043,3,2043,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2044,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2045,3,2046,3,2046,3,2046,3,2046,3,2046,3,2046,3,2046,3,2046,3,2046,3,2046,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2047,3,2048,3,2048,3,2048,3,2048,3,2048,3,2048,3,2048,3,2048,3,2048,3,2048,3,2049,3,2049,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2050,3,2051,3,2051,3,2051,3,2051,3,2051,3,2051,3,2052,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2053,3,2054,3,2054,3,2055,3,2055,3,2055,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2056,3,2057,3,2057,3,2057,3,2057,3,2057,3,2057,3,2057,3
"Adolescent nutrition","Age group of adolescents","Anonymous 35931","2020-02-15","https://www.en-net.org/question/3853.aspx",850,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,851,1,852,1,852,1,852,1,852,1,852,1,853,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,854,1,855,1,855,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,856,1,857,1,857,1,857,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,858,1,859,1,859,1,859,1,859,1,859,1,859,1,860,1,860,1,860,1,860,1,860,1,860,1,860,1,860,1,860,1,860,1,860,1,861,1,861,1,861,1,861,1,861,1,861,1,861,1,861,1,861,1,861,1,861,1,861,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,862,1,863,1,863,1,863,1,863,1,863,1,863,1,863,1,863,1,863,1,863,1,864,1,864,1,864,1,864,1,864,1,864,1,864,1,864,1,864,1,864,1,864,1,864,1
"Adolescent nutrition","anthropometry for adolescents?","Emily Mates","2018-06-29","https://www.en-net.org/question/3371.aspx",2146,2,2147,2,2147,2,2147,2,2147,2,2147,2,2147,2,2147,2,2147,2,2148,2,2148,2,2148,2,2148,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2149,2,2150,2,2151,2,2151,2,2151,2,2151,2,2152,2,2153,2,2153,2,2153,2,2153,2,2153,2,2153,2,2153,2,2153,2,2154,2,2154,2,2154,2,2154,2,2154,2,2154,2,2154,2,2154,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2155,2,2156,2,2156,2,2156,2,2156,2,2156,2,2156,2,2156,2,2156,2,2157,2,2157,2,2157,2,2157,2,2158,2,2158,2,2158,2,2158,2,2158,2,2158,2,2158,2,2158,2,2158,2,2158,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2159,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2160,2,2161,2,2161,2,2161,2,2161,2,2161,2,2161,2,2161,2,2161,2,2161,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2,2162,2
"Adolescent nutrition","Assessing nutrition knowledge in adolescents","Ursula Truebswasser","2018-07-25","https://www.en-net.org/question/3391.aspx",2176,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2177,3,2179,3,2179,3,2179,3,2179,3,2179,3,2180,3,2181,3,2181,3,2181,3,2181,3,2181,3,2181,3,2181,3,2182,3,2182,3,2182,3,2182,3,2182,3,2182,3,2182,3,2182,3,2182,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2183,3,2184,3,2184,3,2184,3,2184,3,2184,3,2185,3,2185,3,2185,3,2185,3,2185,3,2185,3,2185,3,2186,3,2186,3,2186,3,2186,3,2186,3,2186,3,2186,3,2186,3,2186,3,2186,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2187,3,2188,3,2188,3,2188,3,2188,3,2188,3,2188,3,2189,3,2189,3,2190,3,2190,3,2190,3,2190,3,2190,3,2190,3,2190,3,2190,3,2190,3,2191,3,2191,3,2191,3,2191,3,2191,3,2191,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2192,3,2193,3,2193,3,2193,3,2193,3,2193,3,2193,3,2193,3,2193,3,2193,3,2193,3
"Adolescent nutrition","health education intervention among adolescent girls","Anonymous 23844","2018-06-19","https://www.en-net.org/question/3357.aspx",1841,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1842,1,1843,1,1843,1,1843,1,1843,1,1843,1,1843,1,1844,1,1845,1,1845,1,1845,1,1845,1,1846,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1847,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1848,1,1849,1,1849,1,1849,1,1849,1,1849,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1850,1,1851,1,1851,1,1851,1,1851,1,1851,1,1852,1,1852,1,1852,1,1852,1,1853,1,1853,1,1853,1,1853,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1854,1,1855,1,1855,1,1855,1,1855,1,1855,1,1855,1,1855,1,1855,1,1857,1,1857,1,1857,1,1857,1,1857,1,1858,1,1858,1,1858,1,1858,1,1858,1,1858,1,1858,1,1858,1,1858,1,1858,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1,1859,1
"Adolescent nutrition","Is there any example of adolescent inclusive nutrition programming in general and in Covid19 situation in particular?  - COVID-19","Aisha Fatima","2020-06-12","https://www.en-net.org/question/4006.aspx",1161,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1162,1,1163,1,1164,1,1164,1,1164,1,1164,1,1164,1,1165,1,1166,1,1166,1,1166,1,1167,1,1167,1,1167,1,1168,1,1168,1,1168,1,1169,1,1169,1,1169,1,1169,1,1169,1,1169,1,1169,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1170,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1171,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1172,1,1173,1,1173,1,1173,1,1173,1,1173,1,1173,1,1173,1,1173,1,1174,1,1174,1,1174,1,1174,1,1175,1,1175,1,1177,1,1177,1,1177,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1178,1,1179,1,1179,1,1179,1,1179,1,1179,1,1181,1,1181,1,1181,1,1181,1,1182,1,1182,1,1182,1,1182,1,1182,1,1182,1,1182,1,1183,1,1183,1,1183,1,1183,1,1183,1,1183,1,1183,1,1184,1,1184,1,1184,1,1185,1,1186,1,1186,1,1186,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1,1188,1
"Adolescent nutrition","Launch of research on adolescent health and nutrition","Jo Lofthouse","2018-05-23","https://www.en-net.org/question/3330.aspx",2211,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2212,0,2213,0,2213,0,2213,0,2213,0,2213,0,2213,0,2213,0,2213,0,2213,0,2214,0,2214,0,2214,0,2215,0,2215,0,2215,0,2215,0,2215,0,2216,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2217,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2218,0,2219,0,2219,0,2219,0,2219,0,2219,0,2219,0,2219,0,2219,0,2219,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2220,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2221,0,2222,0,2222,0,2222,0,2222,0,2222,0,2222,0,2223,0,2223,0,2223,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2224,0,2225,0,2225,0,2225,0,2225,0,2225,0,2225,0,2225,0,2225,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0,2226,0
