"Theme","Topic","Views","Author","Posted","Link","Replies"
"Announcements & Nutritionists needed","CONSULTANCY ON MATERNAL AND INFANT NUTRITION ADVISOR CHILDREN IN EMERGENCIES (WAN-U), MALI.",65,"Jalaa Abdalrahman",2023-02-23,"https://www.en-net.org/question/4796.aspx",NA
"Announcements & Nutritionists needed","Consultancy opportunity - ENN IFE-CFE Consultant",85,"Office ENN",2023-02-23,"https://www.en-net.org/question/4795.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON MAMI AND IYCF-E SUPPORT TO MOZAMBIQUE- Closing date is extended to Feb 22, 2023",99,"Jalaa Abdalrahman",2023-02-17,"https://www.en-net.org/question/4793.aspx",NA
"Announcements & Nutritionists needed","Nutrition Manager (Diets & Practices), P4 , TA , #123688 Abuja, Nigeria",226,"Anonymous 41853",2023-02-13,"https://www.en-net.org/question/4788.aspx",NA
"Announcements & Nutritionists needed","ENN - Consultancy opportunity",243,"Laura Delfino",2023-02-13,"https://www.en-net.org/question/4787.aspx",NA
"Announcements & Nutritionists needed","IYCF Assessment Consultant needed in Ukraine",177,"SIBIDA GEORGE",2023-02-09,"https://www.en-net.org/question/4784.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON MAMI AND IYCF-E SUPPORT TO MOZAMBIQUE",152,"Jalaa Abdalrahman",2023-02-08,"https://www.en-net.org/question/4782.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON STRENGTHENING INPATIENT CARE OF MALNUTRITION, SOMALIA NUTRITION CLUSTER",144,"Jalaa Abdalrahman",2023-02-08,"https://www.en-net.org/question/4781.aspx",NA
"Announcements & Nutritionists needed","Nutrition Adviser - Humanitarian Surge Team, Save the Children",238,"Fabrizio Loddo",2023-02-06,"https://www.en-net.org/question/4778.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON SIMPLIFIED APPROACHES FOR TREATMENT OF CHILD WASTING FOR DRC NUTRITION CLUSTER.",307,"Jalaa Abdalrahman",2023-01-23,"https://www.en-net.org/question/4767.aspx",NA
"Announcements & Nutritionists needed","ACF/ AN OPERATIONAL TECHNICAL REFERENT.E HEALTH & NUTRITION - FRANCE",275,"Anonymous 41769",2023-01-23,"https://www.en-net.org/question/4766.aspx",NA
"Announcements & Nutritionists needed","Immediate opportunity: Consultant - Project Coordinator, Scaling Nutrition (French + English Speaking)",450,"Amy Passaro",2023-01-18,"https://www.en-net.org/question/4764.aspx",NA
"Announcements & Nutritionists needed","Nutrition Specialist - IFAD Call for interest for Consultants",428,"Anonymous 41749",2023-01-16,"https://www.en-net.org/question/4758.aspx",NA
"Announcements & Nutritionists needed","Looking for the next TST Deputy Coordinator - will it be you?",194,"Andi Kendle",2023-01-09,"https://www.en-net.org/question/4748.aspx",NA
"Announcements & Nutritionists needed","Application Deadline Extended - Consultant - HEALTH IN FOOD INSECURE CONTEXTS RAPID LITERATURE REVIEW",408,"Gillian McKay",2022-12-30,"https://www.en-net.org/question/4745.aspx",NA
"Announcements & Nutritionists needed","Two nutrition vacancies in Horn of Africa with Welthungerhilfe (WHH)",537,"Gudrun Stallkamp",2022-12-23,"https://www.en-net.org/question/4741.aspx",NA
"Announcements & Nutritionists needed","MAMI Global Network Coordinator vacancy",347,"Marie McGrath",2022-12-22,"https://www.en-net.org/question/4738.aspx",NA
"Announcements & Nutritionists needed","REQUEST for QUOTATIONS: MODERATE WASTING CONSULTANT",277,"Jalaa Abdalrahman",2022-12-20,"https://www.en-net.org/question/4735.aspx",NA
"Announcements & Nutritionists needed","WFP HQ seeks Nutrition Information System and Early Warning Specialist",284,"Gwenaelle Garnier",2022-12-20,"https://www.en-net.org/question/4734.aspx",NA
"Announcements & Nutritionists needed","Global Nutrition Assessment Specialist - IMPACT Initiatives",431,"Saeed Rahman",2022-12-12,"https://www.en-net.org/question/4730.aspx",NA
"Announcements & Nutritionists needed","RfP - MULTI-SECTORAL PREVENTION PACKAGE DEVELOPMENT FOR FOOD INSECURE CONTEXTS",313,"Gillian McKay",2022-12-12,"https://www.en-net.org/question/4729.aspx",NA
"Announcements & Nutritionists needed","Consultant - HEALTH IN FOOD INSECURE CONTEXTS RAPID LITERATURE REVIEW",296,"Gillian McKay",2022-12-12,"https://www.en-net.org/question/4728.aspx",NA
"Announcements & Nutritionists needed","RFP- PREPARATION OF CONCEPT NOTES/PROPOSALS FOR FUNDING OPPORTUNITIES 2022/2023/2024 – FRAMEWORK AGREEMENT",653,"Jalaa Abdalrahman",2022-12-06,"https://www.en-net.org/question/4727.aspx",NA
"Announcements & Nutritionists needed","SQUEAC Survey Consultancy-South Sudan",311,"Sajia Mehjabeen",2022-12-05,"https://www.en-net.org/question/4725.aspx",NA
"Announcements & Nutritionists needed","Seeking Nutrition Specialist w/ expertise in Large Scale Food Fortification (consultant)",386,"Nance Hodges",2022-11-30,"https://www.en-net.org/question/4723.aspx",NA
"Announcements & Nutritionists needed","ICRC Regional Nutritionist",419,"Caroline Wilkinson",2022-11-30,"https://www.en-net.org/question/4722.aspx",NA
"Announcements & Nutritionists needed","Senior Technical Specialist - Micronutrient Data Innovation Alliance (Remote)",293,"Megan Bourassa",2022-11-30,"https://www.en-net.org/question/4721.aspx",NA
"Announcements & Nutritionists needed","Strategic Research Lead (Nutrition), Rome Italy - Job Vacancy",351,"Hajra Hafeez-ur-Rehman",2022-11-23,"https://www.en-net.org/question/4720.aspx",NA
"Announcements & Nutritionists needed","RFQ CONSULTANCY FOR TST COORDINATION SUPPORT",555,"Jalaa Abdalrahman",2022-11-03,"https://www.en-net.org/question/4708.aspx",NA
"Announcements & Nutritionists needed","UNICEF Consultancy: Women’s nutrition in humanitarian aid",624,"Philip James",2022-11-03,"https://www.en-net.org/question/4707.aspx",NA
"Announcements & Nutritionists needed","RFP Nutrition Information and Assessment Specialist – SMART Specialist",459,"Jalaa Abdalrahman",2022-11-02,"https://www.en-net.org/question/4706.aspx",NA
"Announcements & Nutritionists needed","Recruitment: Policy & Advocacy Adviser: Food and Nutrition Security. Concern Worldwide",381,"Concern Worldwide",2022-11-02,"https://www.en-net.org/question/4705.aspx",NA
"Announcements & Nutritionists needed","The IRC is seeking a Nutrition MEAL Advisor",506,"Casie Tesfai",2022-10-25,"https://www.en-net.org/question/4700.aspx",NA
"Announcements & Nutritionists needed","Job Offer with MSF: Adolescent Health Advisor",462,"Anonymous 41470",2022-10-21,"https://www.en-net.org/question/4695.aspx",NA
"Announcements & Nutritionists needed","Assistant Professor LSHTM/MEIRU Malawi",581,"Dr Marko Kerac",2022-10-11,"https://www.en-net.org/question/4687.aspx",NA
"Announcements & Nutritionists needed","Maternal nutrition specialist - tool development",566,"Charles Nwokorie",2022-10-11,"https://www.en-net.org/question/4686.aspx",NA
"Announcements & Nutritionists needed","UNICEF Burundi seeks Nutritionist - application deadline TODAY!",675,"Tamsin",2022-10-07,"https://www.en-net.org/question/4685.aspx",NA
"Announcements & Nutritionists needed","CONSULTORIA SOBRE O APOIO DO MAMI E DA IYCF-E A MOÇAMBIQUE""                                     CONSULTANCY ON MAMI AND IYCF-E SUPPORT TO MOZAMBIQUE",514,"Jalaa Abdalrahman",2022-09-30,"https://www.en-net.org/question/4684.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON MIYCN-E FOR THE SOMALIA NUTRITION CLUSTER",532,"Jalaa Abdalrahman",2022-09-30,"https://www.en-net.org/question/4683.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON MIYCN-E FOR THE NORTHWEST SYRIA NUTRITION CLUSTER",491,"Jalaa Abdalrahman",2022-09-30,"https://www.en-net.org/question/4682.aspx",NA
"Announcements & Nutritionists needed","GNC Technical Alliance - External evaluation consultancy - Submission deadline extended Tues 4th Oct",661,"GNC Technical Alliance Leadership Team",2022-09-27,"https://www.en-net.org/question/4681.aspx",NA
"Announcements & Nutritionists needed","Economic Security Career webinar",418,"Els Dehantschutter",2022-09-26,"https://www.en-net.org/question/4679.aspx",NA
"Announcements & Nutritionists needed","Seeking national actors from humanitarian or development contexts interested in contributing to a Nutrition Determinants Working Group",646,"Alexa Humphreys",2022-09-23,"https://www.en-net.org/question/4677.aspx",NA
"Announcements & Nutritionists needed","Nutrition and the Climate Crisis",535,"Alexa Humphreys",2022-09-23,"https://www.en-net.org/question/4676.aspx",NA
"Announcements & Nutritionists needed","W3 Professorship in Global Food Security (Endowed Professorship), Giessen, Germany",618,"Michael Krawinkel",2022-09-21,"https://www.en-net.org/question/4674.aspx",NA
"Announcements & Nutritionists needed","Consultancy - Social and Behavioral Change ACF DRC",418,"Anonymous 41056",2022-09-21,"https://www.en-net.org/question/4673.aspx",NA
"Announcements & Nutritionists needed","Consultancy - External Evaluation of the GNC Technical Alliance",529,"GNC Technical Alliance Leadership Team",2022-09-14,"https://www.en-net.org/question/4670.aspx",NA
"Announcements & Nutritionists needed","WFP HQ - Nutrition Sensitive Cash Based Transfers Consultant",411,"Lindsey Wise",2022-09-14,"https://www.en-net.org/question/4669.aspx",NA
"Announcements & Nutritionists needed","Food and Nutrition Security Advisor",742,"Kat Pittore",2022-09-09,"https://www.en-net.org/question/4667.aspx",NA
"Announcements & Nutritionists needed","MRC grant: Develop and evaluate innovative methods to study adolescent health",528,"Stephanie Ray",2022-09-07,"https://www.en-net.org/question/4665.aspx",NA
"Announcements & Nutritionists needed","REQUEST FOR PROPOSAL – FRAMEWORK AGREEMENT “CONSULTANCY ON ORGANISATIONAL CAPACITY STRENGTHENING FOR NATIONAL NGOS”",709,"Jalaa Abdalrahman",2022-08-26,"https://www.en-net.org/question/4659.aspx",NA
"Announcements & Nutritionists needed","availability of MUAC TAPES FOR CHILDREN AND ADULTS ALREADY AVAILABLE IN NIGER, BURKINA, MALI .....",486,"Ram Rai",2022-08-25,"https://www.en-net.org/question/4656.aspx",NA
"Announcements & Nutritionists needed","Consultancy: Reviewer (Copy Editor) for updated Global Surge (CMAM & Health) Operational Guide and Toolkit",822,"Lucy Lafferty",2022-08-11,"https://www.en-net.org/question/4651.aspx",NA
"Announcements & Nutritionists needed","Career Opportunities: Nutritionist (Treatment Coordinator) Consultant",1044,"Aachal CHAND",2022-08-10,"https://www.en-net.org/question/4650.aspx",NA
"Announcements & Nutritionists needed","VACANCY ANNOUNCEMENT - Deputy Nutrition Cluster Coordinator (South Sudan) (International Consultancy)",688,"Aachal CHAND",2022-08-10,"https://www.en-net.org/question/4649.aspx",NA
"Announcements & Nutritionists needed","Vacancy - Senior Technical Associate",744,"Office ENN",2022-08-10,"https://www.en-net.org/question/4648.aspx",NA
"Announcements & Nutritionists needed","MSF is looking for a NUTRITION MOBILE SUPPORT TECHNICIAN",750,"Montse Escruela i Cabrera",2022-08-05,"https://www.en-net.org/question/4646.aspx",NA
"Announcements & Nutritionists needed","REQUEST FOR PROPOSALS SMART Virtual Training Consultant - Framework Agreement",678,"Jalaa Abdalrahman",2022-08-04,"https://www.en-net.org/question/4645.aspx",NA
"Announcements & Nutritionists needed","Consultant needed for root cause analysis of micronutrient data",629,"Megan Bourassa",2022-07-26,"https://www.en-net.org/question/4638.aspx",NA
"Announcements & Nutritionists needed","Consultant needed for micronutrient data case studies",568,"Megan Bourassa",2022-07-26,"https://www.en-net.org/question/4637.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON ASSESSMENT SUPPORT TO BOLIVIA",560,"Jalaa Abdalrahman",2022-07-25,"https://www.en-net.org/question/4636.aspx",NA
"Announcements & Nutritionists needed","Consultant to evaluate health-nutrition programme DRC (Concern)",680,"Kate Golden",2022-07-20,"https://www.en-net.org/question/4631.aspx",NA
"Announcements & Nutritionists needed","ICRC Field Nutritionist (French and/or Spanish speaking)",749,"Caroline Wilkinson",2022-07-20,"https://www.en-net.org/question/4629.aspx",NA
"Announcements & Nutritionists needed","Consultancy or FT position: Women's Nutrition Policy Advocacy and Communications Advisor",541,"Kristen Kappos",2022-07-19,"https://www.en-net.org/question/4623.aspx",NA
"Announcements & Nutritionists needed","Undernourished pregnant and lactating women (PLW) in humanitarian contexts – what to do? Help us find out.",794,"Melanie Sudetic",2022-07-19,"https://www.en-net.org/question/4621.aspx",NA
"Announcements & Nutritionists needed","ENN - Senior Technical Associate",621,"Office ENN",2022-07-18,"https://www.en-net.org/question/4620.aspx",NA
"Announcements & Nutritionists needed","UNHCR Job Posting: Senior Nutrition & Food Security Officer, P4, Geneva, Switzerland",775,"Terry Theuri",2022-07-13,"https://www.en-net.org/question/4617.aspx",NA
"Announcements & Nutritionists needed","Vacancy: Leader of the MSF nutrition working group",853,"Saskia van der Kam",2022-07-11,"https://www.en-net.org/question/4615.aspx",NA
"Announcements & Nutritionists needed","Vacancy announcement: WFP Nutrition and Food Systems consultant - deadline 15 July",629,"Anonymous 41093",2022-07-08,"https://www.en-net.org/question/4612.aspx",NA
"Announcements & Nutritionists needed","Head of Project for WFP Programming with Welthungerhilfe (WHH) in North Darfur (apply by July 24)",833,"Gudrun Stallkamp",2022-07-06,"https://www.en-net.org/question/4610.aspx",NA
"Announcements & Nutritionists needed","Four New Guidance Notes: Transforming Programming to Improve Nutrition Outcomes",599,"Osob Osman",2022-07-04,"https://www.en-net.org/question/4606.aspx",NA
