"Theme","Topic","Views","Author","Posted","Link","Replies"
"Announcements & Nutritionists needed","Request for contribution: CVA for Nutrition in Emergencies - Promising practices & common operational challenges - looking for documents !",47,"Johanna Jelensperger",2022-01-12,"https://www.en-net.org/question/4465.aspx",NA
"Announcements & Nutritionists needed","Helen Keller Kenya is recruiting a nutrition program manager for a CMAM and ICCM study",339,"David Doledec",2022-01-04,"https://www.en-net.org/question/4463.aspx",NA
"Announcements & Nutritionists needed","Register for ANH webinar on food security in humanitarian crises",430,"Claire Dooley",2021-12-29,"https://www.en-net.org/question/4462.aspx",NA
"Announcements & Nutritionists needed","Nutrition Manager, Generic",620,"Mark Hawkes",2021-11-30,"https://www.en-net.org/question/4452.aspx",NA
"Announcements & Nutritionists needed","Are any interships avaliable?",515,"Maham khaliq",2021-11-20,"https://www.en-net.org/question/4447.aspx",NA
"Announcements & Nutritionists needed","Vacancy: WFP HQ is recruiting a Research Officer (Maternal Nutrition) consultant",591,"Jessica Bourdaire",2021-11-17,"https://www.en-net.org/question/4446.aspx",NA
"Announcements & Nutritionists needed","Vacancy: WFP Learning and Capacity development consultancy - Nutrition Integration",442,"Kauffmann",2021-11-17,"https://www.en-net.org/question/4444.aspx",NA
"Announcements & Nutritionists needed","Vacancy announcement: Global Nutrition Cluster Helpdesk for Inter-sectoral Collaboration",496,"Anna Ziolkovska",2021-11-12,"https://www.en-net.org/question/4443.aspx",NA
"Announcements & Nutritionists needed","Vacancy announcement: Global Nutrition Cluster Helpdesk for Nutrition Information Systems",415,"Anna Ziolkovska",2021-11-12,"https://www.en-net.org/question/4442.aspx",NA
"Announcements & Nutritionists needed","UNICEF seeks Nutrition Specialist",661,"Tamsin Walters",2021-11-12,"https://www.en-net.org/question/4441.aspx",NA
"Announcements & Nutritionists needed","SUN Movement Secretariat / UNOPS: opportunity for 2 consultants to review the SUN Movement Pooled Fund",593,"Tamsin Walters",2021-11-11,"https://www.en-net.org/question/4440.aspx",NA
"Announcements & Nutritionists needed","The IRC is hiring a Statistician /Demographer consultant",464,"Casie Tesfai",2021-11-02,"https://www.en-net.org/question/4435.aspx",NA
"Announcements & Nutritionists needed","The Global Nutrition Cluster is hiring an Advocacy Consultant",472,"Anna Ziolkovska",2021-11-02,"https://www.en-net.org/question/4434.aspx",NA
"Announcements & Nutritionists needed","International Medical Corps is hiring a nutrition coordinator in South Sudan",595,"Iris Bollemeijer",2021-10-28,"https://www.en-net.org/question/4430.aspx",NA
"Announcements & Nutritionists needed","Update webinar on the WHO Guideline Development Process",529,"Office ENN",2021-10-22,"https://www.en-net.org/question/4427.aspx",NA
"Announcements & Nutritionists needed","Consultancy opportunity to develop Nutrition and Resilience country case studies",503,"Kauffmann",2021-10-22,"https://www.en-net.org/question/4425.aspx",NA
"Announcements & Nutritionists needed","Vacancy: Knowledge management team lead WFP",524,"Stien Gijsel",2021-10-18,"https://www.en-net.org/question/4422.aspx",NA
"Announcements & Nutritionists needed","Job Posting: Senior Regional Technical Director (Africa)",585,"Quinn Harvey",2021-10-12,"https://www.en-net.org/question/4419.aspx",NA
"Announcements & Nutritionists needed","Looking for people who have worked in Ebola Treatment Units",533,"Natalie Sessions",2021-10-11,"https://www.en-net.org/question/4417.aspx",NA
"Announcements & Nutritionists needed","Nutrition Consultant required: Barriers, Bottlenecks and Solutions for Nutrition Programming  in Rakhine State, Myanmar",707,"Nicki Connell",2021-09-28,"https://www.en-net.org/question/4410.aspx",NA
"Announcements & Nutritionists needed","Event 2: Pre-COP 26 | Nutrition, climate change and biodiversity – Challenges and opportunities for future generations | 2 October 2021",689,"Tamsin Walters",2021-09-28,"https://www.en-net.org/question/4409.aspx",NA
"Announcements & Nutritionists needed","EVENT 1: Save the Date: Pre-COP 26 | Climate change, biodiversity and nutrition – Promoting healthy diets from efficient, inclusive, resilient and sustainable food systems | 1 October 2021",812,"Tamsin Walters",2021-09-28,"https://www.en-net.org/question/4408.aspx",NA
"Announcements & Nutritionists needed","November 2021 Annual workshop of the Global Community of Practice on Scaling Development Outcomes",547,"Tamsin Walters",2021-09-26,"https://www.en-net.org/question/4407.aspx",NA
"Announcements & Nutritionists needed","Seeking a bilingual French-English Intern (paid)",643,"Britt Titus",2021-09-24,"https://www.en-net.org/question/4406.aspx",NA
"Announcements & Nutritionists needed","The IRC is hiring a CMAM scale MEAL Advisor",593,"Casie Tesfai",2021-09-14,"https://www.en-net.org/question/4401.aspx",NA
"Announcements & Nutritionists needed","CONSULTANCY ON CASH AND VOUCHER ASSISTANCE (CVA) FOR NUTRITION",669,"Procurement at Action Against Hunger Canada",2021-09-08,"https://www.en-net.org/question/4397.aspx",NA
"Announcements & Nutritionists needed","Nutrition manager in South Sudan for International Medical Corps",760,"Iris Bollemeijer",2021-08-30,"https://www.en-net.org/question/4391.aspx",NA
"Announcements & Nutritionists needed","Job opportunity: Technical Director, Nutrition in Humanitarian Contexts (USAID Advancing Nutrition)",688,"Charlotte Block",2021-08-26,"https://www.en-net.org/question/4389.aspx",NA
"Announcements & Nutritionists needed","Consultancy to conduct SGBA of Maternal, Newborn, Child Programs in NIgeria - Nutrition International",969,"Amina Atta",2021-08-24,"https://www.en-net.org/question/4387.aspx",NA
"Announcements & Nutritionists needed","Job Opportunity: IMMANA Research Uptake Manager",940,"Abel Endashaw",2021-08-19,"https://www.en-net.org/question/4380.aspx",NA
"Announcements & Nutritionists needed","Action Against Hunger UK is looking for a data Analyst and research Advisor",930,"ALEXANDRA RUTISHAUSER",2021-08-17,"https://www.en-net.org/question/4378.aspx",NA
"Announcements & Nutritionists needed","MIHR seeking MAMI consultant - deadline to apply 23 Aug 2021",600,"Kelsey Grey",2021-08-17,"https://www.en-net.org/question/4377.aspx",NA
"Announcements & Nutritionists needed","Nutrition Security Consultant - MSF",757,"Nathalie AVRIL",2021-08-13,"https://www.en-net.org/question/4376.aspx",NA
"Announcements & Nutritionists needed","COVID-19 and nutrition programmes: What do you want to hear more about?  - COVID-19",792,"Eilise Brennan",2021-08-04,"https://www.en-net.org/question/4369.aspx",NA
"Announcements & Nutritionists needed","Vacancy nutrition learning and development specialist",952,"Stien Gijsel",2021-08-04,"https://www.en-net.org/question/4368.aspx",NA
"Announcements & Nutritionists needed","Vacancy Announcement: Nutrition Specialist (Nutrition in Emergencies Sector/Cluster Coordinator), P3 based in Yangon",1005,"Sanjay Kumar Das",2021-08-04,"https://www.en-net.org/question/4367.aspx",NA
"Announcements & Nutritionists needed","Vacancy Announcement: Emergency Nutrition Advisor (Save the Children)",773,"Sarah (Butler) O'Flynn",2021-08-04,"https://www.en-net.org/question/4366.aspx",NA
